,0,1,2,3,4,5,6,7,8,9
0,0.0,0.02950789243371436,0.03684972035498905,0.037958229628305196,0.01931745009658725,0.05539166302023585,0.04319513156792897,0.025756600128783006,0.025756600128783006,0.022992364547787667
1,0.023640661938534282,0.0,0.017174542724746545,0.01717454272474655,0.1378475625258936,0.0,0.058970171580361566,0.028138015872903276,0.04225297594469508,0.01717454272474655
2,0.11289653909258898,0.046610624530917036,0.0,0.1255317953680366,0.13658318127502175,0.05771692838947043,0.04932804838488525,0.07964827011274887,0.11530831693018592,0.051342260571417955
3,0.05945363453357228,0.0694509899408956,0.10080854202570479,0.0,0.06507163407016751,0.23058252427184464,0.0,0.09613458445239598,0.1851474065824315,0.05255008518109458
4,0.035211267605633804,0.13317847086749082,0.09297523191170692,0.035211267605633804,0.0,0.05378609970605445,0.10415633420950028,0.09389671361502347,0.05378609970605445,0.15348235716692513
5,0.11063533182789707,0.07776207210656456,0.10727857189760627,0.15363128491620112,0.1389647258528799,0.0,0.13157432738419536,0.0558659217877095,0.11912515439407809,0.1559937702771556
6,0.19184652278177458,0.09364807764876085,0.08043409991006437,0.026132487671107152,0.07068241080666424,0.05719059960533246,0.0,0.026132487671107152,0.05191998823647714,0.042814319115964325
7,0.0,0.050505050505050504,0.10257624248277729,0.07443072047065402,0.14547624522478428,0.05503660282248326,0.0,0.0,0.11363636363636365,0.10160023320347905
8,0.18883816323617145,0.09043960787334532,0.12313273851809813,0.16410946382234815,0.10086763317150918,0.1946899541255681,0.13748532721703238,0.14729275151563706,0.0,0.08235807761080934
9,0.05581699993856078,0.0,0.052742107416835486,0.0730816077953715,0.1563398008890796,0.06970476944128866,0.03654080389768575,0.18830237312716572,0.048721071863580996,0.0
