,0,1,2,3,4,5,6,7,8,9
0,0.0,0.006439150032195751,0.025756600128783003,0.04185447520927237,0.025756600128783003,0.022537025112685127,0.025756600128783003,0.006439150032195751,0.019317450096587252,0.009658725048293626
1,0.0,0.0,0.007880220646178094,0.0,0.07092198581560284,0.003940110323089047,0.027580772261623334,0.019700551615445233,0.007880220646178094,0.0
2,0.10764262648008613,0.053821313240043044,0.0,0.12917115177610333,0.14531754574811626,0.037674919268030134,0.05382131324004305,0.11302475780409038,0.07534983853606025,0.01076426264800861
3,0.04854368932038835,0.012135922330097087,0.13956310679611647,0.0,0.03640776699029126,0.37621359223300965,0.0,0.07888349514563106,0.2002427184466019,0.03640776699029126
4,0.017605633802816902,0.09389671361502347,0.08802816901408451,0.011737089201877934,0.0,0.011737089201877934,0.08802816901408451,0.029342723004694836,0.005868544600938967,0.19366197183098594
5,0.1536312849162011,0.013966480446927375,0.06284916201117319,0.18156424581005584,0.048882681564245814,0.0,0.0977653631284916,0.02793296089385475,0.10474860335195531,0.08379888268156424
6,0.15587529976019185,0.07793764988009591,0.0539568345323741,0.0,0.07194244604316546,0.041966426858513185,0.0,0.0,0.07793764988009591,0.0
7,0.025252525252525252,0.08207070707070707,0.06313131313131314,0.03156565656565657,0.1325757575757576,0.01893939393939394,0.0,0.0,0.0946969696969697,0.16414141414141414
8,0.16242937853107345,0.15536723163841812,0.12005649717514125,0.2401129943502825,0.07768361581920905,0.346045197740113,0.09887005649717513,0.06355932203389832,0.0,0.049435028248587566
9,0.05481120584652862,0.03045066991473812,0.024360535931790498,0.024360535931790498,0.23142509135200975,0.012180267965895249,0.0,0.17052375152253352,0.01827040194884287,0.0
