,0,1,2,3,4,5,6,7,8,9
0,0.0,0.01931745009658725,0.04731789586831639,0.05100766103591391,0.037546374081424985,0.03684972035498905,0.04271248925119639,0.019317450096587252,0.03585167007617528,0.022992364547787674
1,0.0,0.0,0.023640661938534282,0.0,0.10833512281219478,0.017174542724746545,0.04509662388597162,0.04905397792745759,0.02364066193853428,0.0
2,0.11791658934449216,0.07220886902582743,0.0,0.09982366518294622,0.11926006354230537,0.07038049962659859,0.06368223663185807,0.06345439247874916,0.10817950076556393,0.03229278794402583
3,0.070763979306375,0.03640776699029126,0.08814222722290017,0.0,0.055613782705774766,0.19904392556864955,0.0,0.07934888853532779,0.14999037735811013,0.06756995585958764
4,0.055982347500994456,0.10884528750581812,0.11663501710300346,0.035211267605633804,0.0,0.035211267605633804,0.08194976551507593,0.050823087076551574,0.02558039286115419,0.1542657209870295
5,0.1704826203314763,0.04189944134078212,0.08233118800664521,0.16584276657874186,0.07992683758561171,0.0,0.12569832402234637,0.07121535633509476,0.10705104550807187,0.12800490768033074
6,0.15214121751138512,0.08708536598521552,0.0802103606730195,0.0,0.06991549034586692,0.06861824425815105,0.0,0.0,0.07839746301332147,0.0
7,0.085635479584915,0.10769395270979785,0.10179618369063827,0.05467332094598729,0.12922657506602728,0.04508477543272002,0.0,0.0,0.10469143908950126,0.14451418108913636
8,0.12047120133638406,0.1405349487438729,0.14317185686944417,0.19002293851799026,0.09448508587753991,0.18671333427121872,0.10086763317150918,0.08326148391632485,0.0,0.09234955388857359
9,0.09012575266107636,0.052742107416835486,0.048721071863580996,0.048721071863580996,0.16296087893129904,0.03654080389768575,0.0,0.13004967420257382,0.04349225595945706,0.0
