,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0001931745009658725,0.0004731789586831638,0.0003071278819758357,0.00036849720354989045,0.0004271248925119639,0.00038094525325818514,0.0003754637408142498,0.00025756600128783007,0.0002788233753330453
1,0.004777779792348028,0.0,0.0005227147029716944,0.0003758625695102229,0.002530274918518885,0.000504580318158617,0.00028138015872903276,0.0,0.0002364066193853428,0.0002364066193853428
2,0.0018362456522316448,0.0011742424235345226,0.0,0.0014944503096786675,0.001134085441641845,0.0005273390188984237,0.0006160130862357156,0.0008526899632806704,0.0008407157885798337,0.0006892491105955703
3,0.0011687718619088727,0.0006507163407016752,0.0018800890030133094,0.0,0.0008979762492080547,0.0020879430259812203,0.0003640776699029126,0.0010062575213456916,0.0011172301358933232,0.0014087605298839685
4,0.0021602303191673665,0.0017199942358864843,0.0013174849953429373,0.0011303615190292385,0.0,0.0008684652926613112,0.001388751122793337,0.0006534934698157304,0.00025580392861154186,0.0029101118000510414
5,0.0018475916976708035,0.0007992683758561171,0.0017374099587464705,0.002912103276814671,0.002306584436440467,0.0,0.0010908169938417115,0.0007121535633509476,0.0011260136519970043,0.0015219619216273303
6,0.0021247056530778598,0.0010314538689499553,0.0013134833513313337,0.0008021036067301949,0.0015679492602664294,0.0015850484492089068,0.0,0.00035971223021582735,0.0009648367469682902,0.0005191998823647712
7,0.001279869629590486,0.002070861043795041,0.0011485735731477432,0.0014340677640909782,0.0022683389170734445,0.0019509516591366724,0.002769155580740064,0.0,0.0013407045821714207,0.0017127095916983004
8,0.002192680041844636,0.0014194739577854363,0.0016395744020118502,0.002530575263724423,0.002289486592859792,0.002237708971434302,0.00190939347946268,0.001190134148753723,0.0,0.0011299435028248586
9,0.0014552744391411107,0.002105284533184361,0.0007102255657546042,0.0011934176578724375,0.003304423865103663,0.0019602286162522633,0.001997712480737725,0.0022876540768566322,0.0014552744391411107,0.0
