,0,1,2,3,4,5,6,7,8,9
0,0.0,6.43915003219575e-05,0.00038634900193174504,0.00022537025112685127,0.00022537025112685127,0.00025756600128783,0.00032195750160978755,0.00025756600128783,0.000128783000643915,0.00016097875080489375
1,0.0014184397163120568,0.0,0.0003152088258471238,0.00011820330969267139,0.0010244286840031523,0.00023640661938534278,0.00011820330969267139,0.0,7.880220646178094e-05,7.880220646178094e-05
2,0.0018299246501614636,0.001184068891280947,0.0,0.0014531754574811627,0.0013993541442411193,0.00043057050592034443,0.00037674919268030135,0.0009149623250807318,0.00032292787944025834,0.00032292787944025834
3,0.0013956310679611647,0.00030339805825242716,0.0024271844660194173,0.0,0.0005461165048543687,0.0033980582524271844,0.00012135922330097087,0.0009101941747572815,0.001152912621359223,0.001152912621359223
4,0.0014671361502347417,0.0024061032863849766,0.0025821596244131454,0.0009976525821596245,0.0,0.000528169014084507,0.0011737089201877935,0.00035211267605633805,5.868544600938967e-05,0.002288732394366197
5,0.0034916201117318425,0.0004888268156424581,0.0020251396648044697,0.004120111731843576,0.002583798882681564,0.0,0.000977653631284916,0.0002793296089385475,0.0006983240223463686,0.001047486033519553
6,0.0028776978417266183,0.0007194244604316546,0.001199040767386091,0.000539568345323741,0.002038369304556355,0.0012589928057553956,0.0,0.0001199040767386091,0.00065947242206235,0.00029976019184652276
7,0.0008207070707070708,0.0013888888888888887,0.0010732323232323234,0.0011363636363636365,0.002967171717171717,0.0009469696969696972,0.0008838383838383838,0.0,0.0008207070707070708,0.001767676767676768
8,0.004661016949152543,0.0018361581920903955,0.002189265536723164,0.0038135593220338985,0.0023305084745762713,0.0032485875706214696,0.0016242937853107348,0.0009887005649717516,0.0,0.000847457627118644
9,0.0014007308160779535,0.001522533495736906,0.0007308160779537149,0.0009744214372716199,0.0038976857490864805,0.0010962241169305725,0.0010962241169305722,0.002862362971985384,0.0007917174177831911,0.0
